codigo_anvisa,nome_produto,numero_registro,numero_processo,principio_ativo,categoria_regulatoria,cnpj_laboratorio,razao_social_laboratorio
473609,NIMESULIDA,125680148,25351196477200626,NIMESULIDA,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
754430,NIMESULIDA,125680265,25351232888201143,NIMESULIDA,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
677880,NIMESULIDA,103920175,25351061262201037,NIMESULIDA,Genérico,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA
679809,NIMESULIDA,103920174,25351061425201066,NIMESULIDA,Genérico,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA
6145,NIMESULIX,103700264,250000098189912,NIMESULIDA,Similar,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
1166657,NIMSY,177940047,25351227280201707,NIMESULIDA,Similar,09545589000188,MABRA FARMACEUTICA LTDA
3565662,NIMUS BETA,100431514,25351328417202118,NIMESULIDA BETACICLODEXTRINA,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
3595511,NINDAXEF,155370111,25351061176202383,esilato de nintedanibe,Similar,64171697000146,ACCORD FARMACÊUTICA LTDA
1230560,NINLARO,106390278,25351038663201613,citrato de ixazomibe,Novo,60397775000174,TAKEDA PHARMA LTDA.
1204747,NIQUITIN,134800108,25351345192201792,NICOTINA,Específico,01233103000164,MAPPEL INDÚSTRIA DE EMBALAGENS S.A.
1204741,NIQUITIN,134800106,25351345212201752,NICOTINA,Novo,01233103000164,MAPPEL INDÚSTRIA DE EMBALAGENS S.A.
174724,NISOFLAN,154230013,25351000693200332,NIMESULIDA,Similar,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
422691,NISTAMAX,138410028,25351268762200575,NISTATINA,Similar,02456955000183,NATULAB LABORATÓRIO S.A
527072,NISTATINA,115600164,25351190487200739,NISTATINA,Genérico,17562075000169,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA
6193,NISTATINA,102980260,253510301950082,NISTATINA,Genérico,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
6189,NISTATINA,102350505,253510293480094,NISTATINA,Genérico,57507378000365,EMS S/A
451582,NISTATINA,154230062,25351025636200617,NISTATINA,Genérico,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
419036,NISTATINA,105830468,25351254765200521,NISTATINA,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
126132,NISTATINA,120190122,253510263210111,NISTATINA,Genérico,33408105000133,GREENPHARMA QUÍMICA E FARMACÊUTICA LTDA
6227,NISTATINA,103700305,253510085400083,NISTATINA,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
421975,NISTATINA,103700482,25351265645200550,NISTATINA,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
740882,NISTATINA,167730304,25351670026201036,NISTATINA,Genérico,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
6219,NISTATINA,125680026,253510090160192,NISTATINA,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
6220,NISTATINA,125680045,253510393410152,NISTATINA,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
1022304,NISTATINA,183260189,25351696696201452,NISTATINA,Genérico,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
588339,NISTATINA + OXIDO DE ZINCO,105350158,25351384280200812,"NISTATINA, ÓXIDO DE ZINCO",Genérico,17115437000173,LABORATÓRIO GLOBO SA
730436,NISTATINA + ÓXIDO DE ZINCO,103700558,25351526827200915,"NISTATINA, ÓXIDO DE ZINCO",Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
3551865,NISTATINA + ÓXIDO DE ZINCO,118190368,25351065417202282,"NISTATINA, OXIDO DE ZINCO",Genérico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
710191,NISTATINA + ÓXIDO DE ZINCO,141070078,25351474195200907,"NISTATINA, ÓXIDO DE ZINCO",Genérico,02501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.
1019077,NISTATINA + ÓXIDO DE ZINCO,183260151,25351679923201498,"NISTATINA, ÓXIDO DE ZINCO",Genérico,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
514482,NISTRAZIN,154230091,25351030040200621,NISTATINA,Similar,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
618430,NISUFAR,103850100,25351506608200850,NIMESULIDA,Similar,83874628000143,LABORATÓRIO FARMACÊUTICO ELOFAR LTDA
356565,NISULID,105730301,25351067204200322,NIMESULIDA,Novo,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
1098322,NITAZOXANIDA,135170032,25351962807201630,NITAZOXANIDA,Genérico,48344725000719,Althaia S.A Indústria Farmacêutica
1168430,NITAZOXANIDA,155840545,25351234017201766,NITAZOXANIDA,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
962016,NITAZOXANIDA,102351352,25351308782201475,NITAZOXANIDA,Genérico,57507378000365,EMS S/A
1007154,NITAZOXANIDA,105830976,25351470832201444,NITAZOXANIDA,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
1007168,NITAZOXANIDA,167730650,25351470829201421,NITAZOXANIDA,Genérico,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
1063362,NITES,100290193,25351162098201244,"FUROATO DE MOMETASONA, FUROATO DE MOMETASONA MONOIDRATADO",Similar,45987013000134,ORGANON FARMACÊUTICA LTDA.
2831708,NITIKABS,175360002,25351694440202106,nitisinona,Novo,07453785000369,"PHARMEDIC PHARMACEUTICALS, IMPORTACAO, EXPORTACAO, DISTRIBUICAO, COMERCIO E REPRESENTACOES LTDA"
1002635,NITRATO DE BUTOCONAZOL,155840499,25351679511201480,NITRATO DE BUTOCONAZOL,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
1038837,NITRATO DE FENTICONAZOL,100431128,25351711334201467,NITRATO DE FENTICONAZOL,Genérico,61190096000192,EUROFARMA LABORATÓRIOS S.A.
6233,NITRATO DE ISOCONAZOL,102980282,253510152760198,NITRATO DE ISOCONAZOL,Genérico,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
126139,NITRATO DE ISOCONAZOL,102980292,253510353460124,NITRATO DE ISOCONAZOL,Genérico,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
575904,NITRATO DE ISOCONAZOL,105350151,25351173080200828,NITRATO DE ISOCONAZOL,Genérico,17115437000173,LABORATÓRIO GLOBO SA
362256,NITRATO DE ISOCONAZOL,125680112,25351001235200400,NITRATO DE ISOCONAZOL,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
801738,NITRATO DE MICONAZOL,148960002,25351756737201110,NITRATO DE MICONAZOL,Genérico,03108098000193,BLISFARMA INDÚSTRIA FARMACÊUTICA LTDA - ME
126141,NITRATO DE MICONAZOL,102980293,253510273260161,NITRATO DE MICONAZOL,Genérico,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
433183,NITRATO DE MICONAZOL,154230055,25351355079200577,NITRATO DE MICONAZOL,Genérico,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
667101,NITRATO DE MICONAZOL,113430178,25351175732200919,NITRATO DE MICONAZOL,Genérico,19570720000110,HIPOLABOR FARMACEUTICA LTDA
698033,NITRATO DE MICONAZOL,113430179,25351383105200944,NITRATO DE MICONAZOL,Genérico,19570720000110,HIPOLABOR FARMACEUTICA LTDA
6243,NITRATO DE MICONAZOL,103700304,253510054520010,NITRATO DE MICONAZOL,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
388439,NITRATO DE OXICONAZOL,125680116,25351001244200492,NITRATO DE OXICONAZOL,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
369750,NITRAZEPAM (PORT 344/98 LISTA B1),105830362,25351062362200477,NITRAZEPAM,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
1293425,NITRENCORD,105730563,25351691227201839,NITRENDIPINO,Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
1293093,NITRENDIPINO,105730549,25351688307201815,NITRENDIPINO,Genérico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
140878,NITROFEN,103700443,25351171734200293,NITROFURANTOÍNA,Similar,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
735322,NITROFURANTOINA,103700579,25351801570201036,NITROFURANTOÍNA,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
6294,NITROP,103870012,2599100866980,NITROPRUSSETO DE SÓDIO,Similar,17174657000178,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA
6293,NITROPRUS,102980218,250000135519798,nitroprusseto de sódio di-hidratado,Similar,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
743852,NIULIVA,136410010,25351341468201089,IMUNOGLOBULINA HUMANA ANTI-HEPATITE B,Biológico,02513899000171,GRIFOLS BRASIL LTDA
1234261,NIVUX,102351266,25351174829201722,"NIMESULIDA, PANTOPRAZOL SÓDICO SESQUI-HIDRATADO",Novo,57507378000365,EMS S/A
565392,NIZUIL GEL,118190069,25351056818200893,NIMESULIDA,Similar,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
1403658,NOAZY,182610005,25351573537201953,LETROZOL,Similar,08157293000127,NATCOFARMA DO BRASIL LTDA
5334,NOCICLIN,102350484,2599100292178,"LEVONORGESTREL, ETINILESTRADIOL",Similar,57507378000365,EMS S/A
1071866,NOCON,103720255,25351674228201239,LAMOTRIGINA,Similar,43312503000105,SUPERA FARMA LABORATÓRIOS S.A
125602,NOCTAL,105530045,2599100384178,ESTAZOLAM,Novo,56998701000116,ABBOTT LABORATÓRIOS DO BRASIL LTDA
7869,NOCTIDEN,109740129,253510159820021,HEMITARTARATO DE ZOLPIDEM,Similar,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
337880,NOEX,100430036,25351037254200385,BUDESONIDA MICRONIZADA,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
1162844,NOFEBRIN,167730548,25351072025201711,DIPIRONA,Similar,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
1141381,NOLAPROST,167730499,25351502340201697,LATANOPROSTA,Similar,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
596631,NOLIPO,103700519,25351266377200836,CLORIDRATO DE SIBUTRAMINA MONOIDRATADO,Similar,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
336702,NOLVADEX,116180036,2599202003275,CITRATO DE TAMOXIFENO,Novo,60318797000100,ASTRAZENECA DO BRASIL LTDA
1293501,NOOTRON,105730546,25351687979201803,PIRACETAM,Novo,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
1385827,NOOTROPIL,183260420,25351627511201932,PIRACETAM,Novo,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
1374689,NOPASURE,165070013,25351692662201961,CLORIDRATO DE LIDOCAINA,Similar,24633934000129,Camber Farmaceutica Ltda
1088487,NOPECIS,102980512,25351824228201603,ALFAESTRADIOL,Similar,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
1271390,NOPROSIL,103110166,25351171093201834,CLORIDRATO DE METOCLOPRAMIDA monoidratado,Similar,01571702000198,HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA
3344536,NORADOP,118190317,25351065369202222,CLORIDRATO DE BUPROPIONA,Similar,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
1226,NORADREM,113430066,250000086589902,HEMITARTARATO DE NOREPINEFRINA,Similar,19570720000110,HIPOLABOR FARMACEUTICA LTDA
169770,NORDETTE,121100001,2599200081275,"LEVONORGESTREL, LEVONORGESTREL MICRONIZADO, ETINILESTRADIOL",Novo,61072393000133,PFIZER BRASIL LTDA
414813,NORDITROPIN,117660006,250000015299065,SOMATROPINA,Biológico,82277955000155,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA
1420493,NOREGYNA,115600224,25351144007202035,"ENANTATO DE NORETISTERONA, VALERATO DE ESTRADIOL",Similar,17562075000169,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA
3742,NORELBIN,100430650,250000094179700,VINORELBINA,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
6311,NORESTIN,109740101,250000147449919,NORETISTERONA,Similar,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
1265718,NORETISTERONA,109740262,25351114936201803,NORETISTERONA,Genérico,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
1137351,NORF,135690695,25351384749201534,NORFLOXACINO,Similar,00923140000131,EMS SIGMA PHARMA LTDA
762230,NORFLOXACINO,143810170,25351335477201149,NORFLOXACINO,Genérico,02814497000107,CIMED INDUSTRIA S.A
604659,NORFLOXACINO,105350164,25351464061200816,NORFLOXACINO,Genérico,17115437000173,LABORATÓRIO GLOBO SA
1063752,NORFLOXACINO,109170100,25351759994201429,NORFLOXACINO,Genérico,17875154000120,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.
604660,NORFLOXACINO,117170073,25351470005200811,NORFLOXACINO,Genérico,25773037000183,PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A
426346,NORFLOXACINO,125680154,25351317270200511,NORFLOXACINO,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
6345,NORFLOXACINO,123520065,253510062420185,NORFLOXACINO,Genérico,73663650000190,RANBAXY FARMACÊUTICA LTDA
449761,NORFLOXACINO,100470435,25351358525200503,NORFLOXACINO,Genérico,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA
362394,NORFLOXACINO 400 MG,105830309,25351026236200378,NORFLOXACINO,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
3664805,NORI-1,109740366,25351166283202305,FERRIPOLIMALTOSE,Específico,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
3197975,NORIPURUM,115240013,25351081008202142,FERRIPOLIMALTOSE,Específico,53359824000119,BLANVER FARMOQUIMICA E FARMACEUTICA S.A.
3199229,NORIPURUM EV,115240015,25351081296202135,SACARATO DE HIDRÓXIDO FÉRRICO,Específico,53359824000119,BLANVER FARMOQUIMICA E FARMACEUTICA S.A.
3197866,NORIPURUM FÓLICO,115240014,25351081011202166,"FERRIPOLIMALTOSE, ÁCIDO FÓLICO",Específico,53359824000119,BLANVER FARMOQUIMICA E FARMACEUTICA S.A.
1182361,NORMASTIG,104971406,25351182380201734,METILSULFATO DE NEOSTIGMINA,Similar,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A
1352938,NORPATCH,191980011,25351854338201862,BUPRENORFINA,Similar,15127898000130,MUNDIPHARMA BRASIL PRODUTOS MÉDICOS E FARMACÊUTICOS LTDA
1299507,NORTISORO,157400003,25351717783201761,CLORIDRATO DE NAFAZOLINA,Similar,05127216000136,NORTIS FARMACEUTICA LTDA EPP
1283263,NORTLID,157400001,25351717715201701,NIMESULIDA,Similar,05127216000136,NORTIS FARMACEUTICA LTDA EPP
3717255,NORTRY,103700797,25351013937202391,CLORIDRATO DE NORTRIPTILINA,Similar,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
2416351,NORVASC,188300080,25351574091202107,BESILATO DE ANLODIPINO,Novo,11643096000122,VIATRIS FARMACEUTICA DO BRASIL LTDA
2416351,NORVASC,188300080,25351574091202107,BESILATO DE ANLODIPINO,Novo,11643096000122,VIATRIS FARMACEUTICA DO BRASIL LTDA
6320,NORXACIN,105350097,250000310759713,NORFLOXACINO,Similar,17115437000173,LABORATÓRIO GLOBO SA
1315975,NOSINT,105730711,25351011937201970,BESILATO DE CISATRACÚRIO,Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
1283939,NOSTIL,102980492,25351656851201890,OFLOXACINO,Similar,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
815451,NOTUSS TSS,105730449,25351125673201239,DROPROPIZINA,Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
1346079,NOURIN,103720286,25351275758201969,CLORIDRATO DE OXIBUTININA,Similar,43312503000105,SUPERA FARMA LABORATÓRIOS S.A
2623,NOVABUPI,102980160,250000053269615,"CLORIDRATO DE LEVOBUPIVACAÍNA, HEMITARTARATO DE EPINEFRINA",Novo,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
165394,NOVABUPI (SEM VASOCONSTRITOR),102980315,25351197755200239,CLORIDRATO DE LEVOBUPIVACAÍNA,Similar,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
1804,NOVACORT,105730012,2599100369980,"CETOCONAZOL, DIPROPIONATO DE BETAMETASONA, SULFATO DE NEOMICINA",Novo,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
3657637,NOVALFEM,186200015,25351617618202359,IBUPROFENO,Similar,38391432000143,OPELLA HEALTHCARE BRAZIL LTDA
3657649,NOVALGINA,186200018,25351617747202347,dipirona monoidratada,Novo,38391432000143,OPELLA HEALTHCARE BRAZIL LTDA
1663511,NOVAMICIN,100410188,25351936074202089,CLORIDRATO DE VANCOMICINA,Similar,49324221000104,FRESENIUS KABI BRASIL LTDA
788,NOVAMOX,105730210,2500000359085,"AMOXICILINA TRIHIDRATADA, ÁCIDO CLAVULÂNICO, AMOXICILINA, CLAVULANATO DE POTÁSSIO",Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
755821,NOVANLO,109740219,25351041544201163,besilato de levanlodipino,Novo,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
3565623,NOVASOPT,118190461,25351065580202245,"CLORIDRATO DE DORZOLAMIDA, MALEATO DE TIMOLOL",Similar,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
2923,NOVASUTIN,116370017,250000193169982,"ANFOTERICINA B, CLORIDRATO DE TETRACICLINA",Similar,58430828000160,BLAU FARMACÊUTICA S.A.
1182089,NOVO RINO,104400183,25351131849201701,CLORIDRATO DE NAFAZOLINA,Similar,33173097000274,CELLERA FARMACÊUTICA S.A.
3627697,NOVOB,109740364,25351173287202251,BENFOTIAMINA,Similar,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
336654,NOVOCILIN,105730076,2599201797273,"AMOXICILINA TRI-hIDRATADA, AMOXICILINA TRIHIDRATADA",Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
527870,NOVOFER,105730374,25351174285200740,ferrocarbonila,Específico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
598483,NOVOFER PED,105730375,25351718699200874,glicinato férrico,Específico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
414501,NOVOLIN R,117660003,2500101192587,INSULINA HUMANA,Similar,82277955000155,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA
124706,NOVOMIX 30,117660017,253510266260160,INSULINA ASPARTE,Novo,82277955000155,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA
1354481,NOVOPHOS,164000014,25351474025201913,GLICEROFOSFATO DE SÓDIO,Específico,05155425000193,VASCONCELOS INDUSTRIA FARMACEUTICA E COMERCIO LTDA
983983,NOVOPRAZOL,105350178,25351225576201388,OMEPRAZOL,Similar,17115437000173,LABORATÓRIO GLOBO SA
4981,NOVORAPID,117660016,253510102980062,INSULINA ASPARTE,Biológico,82277955000155,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA
5858,NOVOSIL,113430052,250000133358884,METOCLOPRAMIDA,Similar,19570720000110,HIPOLABOR FARMACEUTICA LTDA
607250,NOVOSORO NF,105350152,25351261693200811,CLORIDRATO DE NAFAZOLINA,Similar,17115437000173,LABORATÓRIO GLOBO SA
1176928,NOVOTRAM,178170843,25351303085201782,CLORIDRATO DE TRAMADOL,Similar,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.
1176953,NOVOTRAM,178170844,25351303101201737,CLORIDRATO DE TRAMADOL,Similar,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.
1907637,NOVOTRAM PAR,178170898,25351568013202084,"CLORIDRATO DE TRAMADOL, PARACETAMOL",Similar,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.
784554,NOXAFIL,101710196,25351322873200933,posaconazol,Novo,03560974000118,MERCK SHARP & DOHME FARMACEUTICA LTDA.
2092654,NOXX,116370175,25351125728202127,ENOXAPARINA SÓDICA,Biológico,58430828000160,BLAU FARMACÊUTICA S.A.
1029442,NPLATE,102440003,25351142776201529,ROMIPLOSTIM,Biológico,18774815000193,AMGEN BIOTECNOLOGIA DO BRASIL LTDA.
3284533,NQ HERA,118190264,25351065526202208,HEDERA HELIX L.,Fitoterápico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
3284533,NQ HERA,118190264,25351065526202208,HEDERA HELIX L.,Fitoterápico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
3562733,NQUÍASE,118190411,25351065536202235,SECNIDAZOL,Similar,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
3565252,NQZIN BABY,118190453,25351065535202291,"NISTATINA, OXIDO DE ZINCO",Similar,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
2088329,NUANCE,100431338,25351180249202092,"ESTRADIOL HEMI-hiDRATADO, DROSPIRENONA",Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
2753,NUBAIN,102980284,2500100383782,CLORIDRATO DE NALBUFINA,Similar,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
1328306,NUBEQA,170560120,25351317240201918,DAROLUTAMIDA,Novo,18459628000115,BAYER S.A.
1449948,NUBLAXON,170560125,25351183324201933,RIVAROXABANA,Similar,18459628000115,BAYER S.A.
1064523,NUCALA,101070335,25351486953201534,mepolizumabe,Biológico,33247743000110,GLAXOSMITHKLINE BRASIL LTDA
1266917,NUFIG,154230309,25351665327201729,SILYBUM MARIANUM (L.) GAERTN,Fitoterápico,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
1304774,NUMETA PED,106830186,25351076976201912,"ALANINA, ARGININA, ÁCIDO ASPÁRTICO, CISTEÍNA, ÁCIDO GLUTÂMICO, GLICINA, HISTIDINA, ISOLEUCINA, LEUCINA, LISINA, levometionina, CLORIDRATO DE ORNITINA, FENILALANINA, PROLINA, SERINA, TAURINA, TREONINA, TRIPTOFANo, TIROSINA, LEVOVALINA, CLORETO DE SÓDIO, ACETATO DE POTÁSSIO, cloreto de cálcio diidratado, ACETATO DE MAGNÉSIO TETRAIDRATADO, GLICEROFOSFATO DE SÓDIO, GLICOSE MONOIDRATADA, ÓLEO DE OLIVA, ÓLEO DE SOJA",Específico,49351786000261,BAXTER HOSPITALAR LTDA
1281387,NUROMOL,173900010,25351017756201539,"IBUPROFENO, PARACETAMOL",Novo,59557124000115,RECKITT BENCKISER (BRASIL) LTDA
3646717,NUSIRA,122140132,25351539139202394,"CLORIDRATO DE TRAMADOL, DICLOFENACO SÓDICO",Similar,55980684000127,ADIUM S.A.
71031,NUTRAPLUS,129160024,2599101517878,URÉIA,Novo,00317372000146,GALDERMA BRASIL LTDA
578814,NUTRAPLUS 20,129160067,25351166316200870,URÉIA,Similar,00317372000146,GALDERMA BRASIL LTDA
964912,NUTRI B,138410064,25351134802201441,"CLORIDRATO DE TIAMINA, fosfato sódico de riboflavina, CLORIDRATO DE PIRIDOXINA, NICOTINAMIDA, PANTOTENATO DE CALCIO",Específico,02456955000183,NATULAB LABORATÓRIO S.A
137813,NUTRIFLEX LIPID,100850124,253510022770118,"ISOLEUCINA, LEUCINA, CLORIDRATO DE LISINA, levometionina, FENILALANINA, TREONINA, TRIPTOFANo, VALINA, ARGININA, CLORIDRATO DE HISTIDINA MONOIDRATADO, HISTIDINA, ALANINA, ÁCIDO AMINOACÉTICO, ÁCIDO ASPÁRTICO, ÁCIDO GLUTÂMICO, PROLINA, SERINA, ACETATO DE MAGNÉSIO TETRAIDRATADO, GLICOSE MONOIDRATADA, ACETATO DE SÓDIO TRIIDRATADO, TRIGLICERÍDEOS CADEIA MÉDIA, TRIGLICERÍDEOS DE CADEIA MÉDIA, ACETATO DE POTÁSSIO, ÓLEO DE SOJA, FOSFATO DIIDROGENADO DE SÓDIO, HIDROXIDO DE SODIO, HIDRÓXIDO DE SÓDIO, GLICOSE MONOHIDRATADA, CLORETO DE SÓDIO, cloreto de cálcio diidratado, ACETATO DE ZINCO",Específico,31673254000102,LABORATÓRIOS B. BRAUN S/A
6940,NUTRIFLEX PLUS,100850109,250000169759741,"ISOLEUCINA, LEUCINA, CLORIDRATO DE LISINA, levometionina, FENILALANINA, TREONINA, TRIPTOFANo, LEVOVALINA, ARGININA MONOGLUTAMATO, CLORIDRATO DE HISTIDINA MONOIDRATADO, ALANINA, ÁCIDO ASPÁRTICO, ÁCIDO GLUTÂMICO, GLICINA, PROLINA, SERINA, ACETATO DE MAGNÉSIO TETRAIDRATADO, ACETATO DE SÓDIO TRIHIDRATADO, FOSFATO DIIDROGENADO DE SÓDIO, HIDRÓXIDO DE POTÁSSIO, HIDRÓXIDO DE SÓDIO, cloreto de cálcio diidratado, GLICOSE MONOHIDRATADA",Específico,31673254000102,LABORATÓRIOS B. BRAUN S/A
2845150,NUVARING,100290213,25351362098202170,"ETONOGESTREL, ETINILESTRADIOL",Novo,45987013000134,ORGANON FARMACÊUTICA LTDA.
1263006,NUVIGIL,155730053,25351567283201772,armodafinila,Novo,05333542000108,TEVA FARMACÊUTICA LTDA.
3449824,NUVYOR,100431442,25351680488202129,LENALIDOMIDA,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
426725,NUX VOMICA HOMACCORD,161980003,25351308418200526,"Nux vômica, STRYCHNOS NUX-VOMICA L., BRYONIA CRETICA L., LYCOPODIUM CLAVATUM L., CITRULLUS COLOCYNTHIS, CITRULLUS COLOCYNTHIS SCHRAD., ÁGUA PARA INJETÁVEIS",Dinamizado,05994539000127,HEEL DO BRASIL BIOMÉDICA LTDA
2788460,NYDDA,101180647,25351841918202195,NITAZOXANIDA,Similar,62462015000129,APSEN FARMACEUTICA S/A
1374322,NYPRAM,125680303,25351596712201981,BROMIDRATO DE CITALOPRAM,Similar,73856593000166,PRATI DONADUZZI & CIA LTDA
3195815,NYTEB,104300045,25351014044202109,cloridrato de nebivolol,Similar,42457796000156,DIFFUCAP - CHEMOBRÁS QUÍMICA E FARMACÊUTICA LTDA
1268870,Nabota,164250006,25351426618201884,toxina botulínica A,Biológico,07591326000180,MOKSHA8 BRASIL INDUSTRIA E COMERCIO DE MEDICAMENTOS LTDA
579013,Naglazyme,173330001,25351400371200802,galsulfase,Biológico,08002360000134,BIOMARIN BRASIL FARMACÊUTICA LTDA
